timestamp,TEMP,HR,EDA,BVP,IBI,ACC_x,ACC_y,ACC_z
2015-09-14_11:30:00,33.32572344689273,92.3067181826376,1.026300217329384,0.0016495507987182448,0.6338390281468668,-47.19042586409819,-5.404246631278073,-8.78399346672111
2015-09-14_12:00:00,32.11518071280585,75.41818894280328,2.009291120842099,0.0007595465009540526,0.8436131535519384,-35.14888888888889,-31.170694444444443,29.925295138888888
2015-09-14_12:30:00,29.583530583646564,70.88635549757215,1.5170624039736058,0.0002939244975439376,0.8946956681168597,-31.895972222222223,38.780590277777776,18.90560763888889
2015-09-14_13:00:00,29.611538858943515,70.13199446784125,2.5894738619277873,-0.004002081739971699,0.9903215799208874,-31.173402777777778,-3.366875,18.338663194444443
2015-09-14_13:30:00,31.3336249838935,67.87919997533163,3.231711327996519,0.0005342015234540062,1.0391300920502387,-38.14060763888889,0.13039930555555557,19.222864583333333
2015-09-14_14:00:00,32.694211274517905,79.66637776056926,3.000821891095903,-0.0013709154923465879,1.000401369792808,-34.6065625,5.565659722222223,23.23170138888889
2015-09-14_14:30:00,34.09176123407152,71.68903336419,2.8995626205537053,-0.011113455160488634,1.0630081572702952,-30.418645833333333,-25.7825,12.16171875
2015-09-14_15:00:00,35.1206140449312,81.07477223290337,3.4567863209380043,0.018781327875428057,0.9175289523902656,-24.59560763888889,-25.40057291666667,30.478368055555556
2015-09-14_15:30:00,35.05577256043752,86.6338277774387,3.902152668800619,-0.008756427714656134,0.7312408506583709,-38.5184375,-27.146180555555556,10.218993055555556
2015-09-14_16:00:00,33.62955859078301,73.74499449412028,6.068655680471824,0.010445923385624256,0.8787553531482167,-19.05779513888889,-43.63789930555556,9.287690972222222
2015-09-14_16:30:00,33.93080023606618,80.11439440833198,3.6552316808369425,-0.008777082823055227,0.8264207355805224,-37.56904513888889,-18.618663194444444,26.902100694444446
2015-09-14_17:00:00,32.56188908285565,88.73615556293063,4.76040561788612,0.006247654509691832,0.6850288586574607,-32.78081597222222,-20.211510416666666,8.115850694444445
2015-09-14_17:30:00,33.93080032163196,83.31449996100531,7.287343362437354,-0.011088975748037532,0.803306315982469,-34.96703125,-17.774635416666666,16.38953125
2015-09-14_18:00:00,34.812628041903174,68.18705563227336,3.5183308509985607,-0.016887065671390804,0.9705104147423209,-3.644409722222222,-43.54954861111111,21.744583333333335
2015-09-14_18:30:00,34.84521138562096,87.11867224587334,1.3093583252902479,0.01849245180943399,0.8245819717024764,-29.4221875,-9.703333333333333,12.160381944444444
2015-09-14_19:00:00,31.078735774090188,100.64111640397893,2.4609402333169306,0.10595177294698224,0.6969496550625318,-50.96928327645051,-4.4202929465301475,1.4238481228668942
2015-09-14_19:30:00,31.90812370909585,82.87057219399347,7.573477816854914,-0.011555559017983292,0.8375194451657895,-40.698177083333334,-15.641614583333334,1.726892361111111
2015-09-14_20:00:00,35.700098741319444,67.35057223214044,2.085709679474433,0.014303032754202529,0.9693418055210473,-19.330746527777777,-39.23652777777778,-1.3024652777777779
2015-09-14_20:30:00,34.64133090390099,76.86532221476237,0.824246699431937,-0.008231674058624776,1.0093663363603123,-8.434097222222222,-32.63142361111111,3.996840277777778
2015-09-14_21:00:00,34.28018223179711,67.75597222646077,0.1794386184313852,-0.0004572964899448885,1.0543280795864436,-15.684166666666666,-37.9934375,6.556527777777778
2015-09-14_21:30:00,35.015955775049,72.05957780414157,0.23149577467184929,-0.00385660037268988,1.112948612950065,-21.287604166666668,-19.968489583333334,2.304027777777778
2015-09-14_22:00:00,33.855037756496,84.6692555533515,2.7823066549582616,0.01908046048086059,0.7214284766813645,-28.19611111111111,-28.600868055555555,14.589809027777777
2015-09-14_22:30:00,32.52640844186147,84.53250555462307,3.190225771334436,-0.015814149317658222,0.835674326214663,-48.12625,0.06895833333333333,14.992291666666667
2015-09-14_23:00:00,31.860727937486438,66.68738336986965,2.3631238261693053,0.01700026139618583,0.9365463879571032,-36.633350694444445,-29.572135416666665,14.186197916666666
2015-09-14_23:30:00,32.543061310450234,70.59099998897976,1.3886411533587508,-0.010896790598409199,0.948846575139339,-26.059253472222224,-30.496545138888887,7.970538194444444
2015-09-15_00:00:00,32.79346128410763,71.92956110424466,0.8612833160658677,-0.0030169295864955832,1.017333776749512,-20.65529513888889,-29.274739583333332,13.223663194444445
